x	rho	u	p	e
0.0025	1.33326	111.798	149994	281253
0.0075	1.33327	111.798	149994	281253
0.0125	1.33327	111.797	149994	281253
0.0175	1.33327	111.797	149994	281254
0.0225	1.33327	111.797	149994	281254
0.0275	1.33327	111.797	149994	281254
0.0325	1.33327	111.797	149994	281254
0.0375	1.33327	111.797	149995	281254
0.0425	1.33327	111.797	149995	281254
0.0475	1.33327	111.797	149995	281254
0.0525	1.33327	111.797	149995	281254
0.0575	1.33327	111.796	149995	281254
0.0625	1.33327	111.796	149995	281254
0.0675	1.33327	111.796	149995	281254
0.0725	1.33327	111.796	149995	281255
0.0775	1.33327	111.796	149995	281255
0.0825	1.33327	111.796	149995	281255
0.0875	1.33326	111.796	149995	281255
0.0925	1.33326	111.796	149995	281255
0.0975	1.33326	111.796	149995	281256
0.1025	1.33326	111.796	149995	281256
0.1075	1.33326	111.796	149995	281256
0.1125	1.33326	111.796	149995	281256
0.1175	1.33326	111.796	149995	281257
0.1225	1.33325	111.796	149995	281258
0.1275	1.33325	111.796	149995	281259
0.1325	1.33323	111.796	149995	281263
0.1375	1.33318	111.795	149995	281273
0.1425	1.33306	111.795	149995	281299
0.1475	1.33283	111.795	149995	281348
0.1525	1.33252	111.795	149995	281413
0.1575	1.33219	111.795	149995	281482
0.1625	1.3319	111.795	149995	281543
0.1675	1.33167	111.795	149995	281593
0.1725	1.33149	111.795	149995	281630
0.1775	1.33137	111.795	149995	281657
0.1825	1.33129	111.795	149995	281673
0.1875	1.33125	111.795	149995	281682
0.1925	1.33123	111.795	149995	281685
0.1975	1.33123	111.795	149995	281685
0.2025	1.33125	111.795	149995	281682
0.2075	1.33133	111.795	149995	281666
0.2125	1.33151	111.795	149995	281627
0.2175	1.33175	111.795	149995	281576
0.2225	1.33198	111.795	149995	281526
0.2275	1.33219	111.795	149995	281483
0.2325	1.33237	111.795	149995	281446
0.2375	1.33251	111.795	149995	281415
0.2425	1.33264	111.795	149995	281388
0.2475	1.33274	111.795	149995	281366
0.2525	1.33283	111.795	149995	281348
0.2575	1.3329	111.795	149995	281333
0.2625	1.33296	111.795	149995	281320
0.2675	1.33301	111.795	149996	281309
0.2725	1.33305	111.795	149996	281300
0.2775	1.33309	111.795	149996	281293
0.2825	1.33312	111.795	149996	281286
0.2875	1.33315	111.795	149996	281281
0.2925	1.33317	111.795	149996	281276
0.2975	1.33319	111.795	149996	281272
0.3025	1.3332	111.795	149996	281269
0.3075	1.33322	111.795	149996	281266
0.3125	1.33323	111.795	149996	281264
0.3175	1.33324	111.795	149996	281262
0.3225	1.33325	111.795	149995	281260
0.3275	1.33325	111.795	149995	281258
0.3325	1.33326	111.795	149995	281257
0.3375	1.33326	111.795	149995	281256
0.3425	1.33327	111.796	149995	281255
0.3475	1.33327	111.796	149995	281254
0.3525	1.33327	111.797	149995	281253
0.3575	1.33327	111.797	149994	281252
0.3625	1.33328	111.797	149994	281251
0.3675	1.33328	111.798	149994	281250
0.3725	1.33328	111.798	149994	281250
0.3775	1.33328	111.799	149993	281250
0.3825	1.33328	111.8	149993	281249
0.3875	1.33327	111.802	149992	281248
0.3925	1.33326	111.804	149991	281247
0.3975	1.33324	111.811	149987	281245
0.4025	1.33319	111.827	149979	281240
0.4075	1.33306	111.866	149958	281229
0.4125	1.33274	111.961	149908	281202
0.4175	1.33197	112.19	149787	281137
0.4225	1.33013	112.74	149496	280980
0.4275	1.32572	114.062	148801	280603
0.4325	1.31595	116.991	147268	279774
0.4375	1.30003	121.796	144782	278420
0.4425	1.27937	128.094	141577	276655
0.4475	1.2571	134.978	138145	274730
0.4525	1.23674	141.365	135027	272948
0.4575	1.21984	146.736	132451	271452
0.4625	1.20661	150.981	130446	270273
0.4675	1.19692	154.113	128982	269404
0.4725	1.1903	156.265	127986	268809
0.4775	1.1861	157.636	127354	268431
0.4825	1.18361	158.445	126982	268210
0.4875	1.18224	158.886	126780	268093
0.4925	1.18152	159.106	126679	268043
0.4975	1.18114	159.206	126633	268031
0.5025	1.18093	159.244	126616	268042
0.5075	1.18079	159.252	126612	268067
0.5125	1.18067	159.249	126613	268096
0.5175	1.18057	159.246	126614	268121
0.5225	1.18051	159.244	126615	268135
0.5275	1.18049	159.243	126615	268141
0.5325	0.158851	159.243	126615	1.18966e+06
0.5375	0.15885	159.243	126615	1.18966e+06
0.5425	0.158846	159.243	126615	1.18969e+06
0.5475	0.15884	159.243	126615	1.18973e+06
0.5525	0.158835	159.243	126615	1.18977e+06
0.5575	0.158832	159.243	126615	1.18979e+06
0.5625	0.158831	159.243	126615	1.18981e+06
0.5675	0.158829	159.243	126615	1.18982e+06
0.5725	0.158829	159.244	126615	1.18982e+06
0.5775	0.158828	159.246	126615	1.18983e+06
0.5825	0.158828	159.247	126616	1.18983e+06
0.5875	0.158828	159.25	126616	1.18983e+06
0.5925	0.158828	159.252	126617	1.18984e+06
0.5975	0.158829	159.255	126617	1.18984e+06
0.6025	0.158829	159.259	126618	1.18984e+06
0.6075	0.15883	159.267	126619	1.18985e+06
0.6125	0.158831	159.276	126621	1.18986e+06
0.6175	0.158832	159.288	126623	1.18987e+06
0.6225	0.158834	159.301	126626	1.18988e+06
0.6275	0.158836	159.315	126628	1.18989e+06
0.6325	0.158838	159.331	126631	1.1899e+06
0.6375	0.15884	159.348	126634	1.18992e+06
0.6425	0.158842	159.365	126637	1.18993e+06
0.6475	0.158843	159.38	126640	1.18994e+06
0.6525	0.158845	159.392	126642	1.18996e+06
0.6575	0.158846	159.404	126644	1.18997e+06
0.6625	0.158848	159.416	126647	1.18998e+06
0.6675	0.158848	159.42	126647	1.18998e+06
0.6725	0.158843	159.388	126641	1.18996e+06
0.6775	0.158812	159.164	126600	1.18981e+06
0.6825	0.158749	158.712	126518	1.1895e+06
0.6875	0.158678	158.198	126423	1.18915e+06
0.6925	0.158611	157.711	126334	1.18882e+06
0.6975	0.158557	157.319	126262	1.18854e+06
0.7025	0.158502	156.921	126190	1.18827e+06
0.7075	0.158406	156.229	126063	1.1878e+06
0.7125	0.158126	154.198	125693	1.18641e+06
0.7175	0.157478	149.483	124836	1.18316e+06
0.7225	0.156763	144.259	123893	1.17958e+06
0.7275	0.156042	138.98	122944	1.17596e+06
0.7325	0.155003	131.432	121600	1.17089e+06
0.7375	0.152263	111.194	118050	1.15717e+06
0.7425	0.146476	67.1117	110607	1.12705e+06
0.7475	0.142505	36.3346	105637	1.1064e+06
0.7525	0.140598	21.3907	103289	1.09648e+06
0.7575	0.139617	13.6485	102088	1.09135e+06
0.7625	0.139046	9.12352	101392	1.08835e+06
0.7675	0.138686	6.26126	100954	1.08646e+06
0.7725	0.138448	4.36528	100664	1.08521e+06
0.7775	0.138286	3.07364	100467	1.08436e+06
0.7825	0.138173	2.17795	100331	1.08377e+06
0.7875	0.138094	1.54965	100235	1.08335e+06
0.7925	0.138039	1.10559	100168	1.08306e+06
0.7975	0.137999	0.790175	100120	1.08285e+06
0.8025	0.137971	0.565394	100086	1.08271e+06
0.8075	0.137951	0.40485	100061	1.0826e+06
0.8125	0.137936	0.290016	100044	1.08252e+06
0.8175	0.137926	0.207797	100032	1.08247e+06
0.8225	0.137919	0.148895	100023	1.08243e+06
0.8275	0.137913	0.106682	100016	1.0824e+06
0.8325	0.13791	0.0764243	100012	1.08238e+06
0.8375	0.137907	0.0547348	100008	1.08237e+06
0.8425	0.137905	0.0391879	100006	1.08236e+06
0.8475	0.137904	0.0280453	100004	1.08235e+06
0.8525	0.137903	0.0200608	100003	1.08235e+06
0.8575	0.137902	0.0143406	100002	1.08234e+06
0.8625	0.137901	0.0102441	100002	1.08234e+06
0.8675	0.137901	0.00731149	100001	1.08234e+06
0.8725	0.137901	0.00521335	100001	1.08234e+06
0.8775	0.1379	0.00371319	100001	1.08234e+06
0.8825	0.1379	0.00264146	100000	1.08233e+06
0.8875	0.1379	0.00187652	100000	1.08233e+06
0.8925	0.1379	0.00133114	100000	1.08233e+06
0.8975	0.1379	0.000942772	100000	1.08233e+06
0.9025	0.1379	0.000666581	100000	1.08233e+06
0.9075	0.1379	0.000470453	100000	1.08233e+06
0.9125	0.1379	0.000331399	100000	1.08233e+06
0.9175	0.1379	0.000232977	100000	1.08233e+06
0.9225	0.1379	0.00016344	100000	1.08233e+06
0.9275	0.1379	0.000114404	100000	1.08233e+06
0.9325	0.1379	7.98942e-05	100000	1.08233e+06
0.9375	0.1379	5.56594e-05	100000	1.08233e+06
0.9425	0.1379	3.86782e-05	100000	1.08233e+06
0.9475	0.1379	2.68072e-05	100000	1.08233e+06
