x	rho	u	p	e	rhoEx	uEx	pEx	eEx
0.00025	1	0	1000	2500	1	0	1000	2500
0.00075	1	0	1000	2500	1	0	1000	2500
0.00125	1	0	1000	2500	1	0	1000	2500
0.00175	1	0	1000	2500	1	0	1000	2500
0.00225	1	0	1000	2500	1	0	1000	2500
0.00275	1	0	1000	2500	1	0	1000	2500
0.00325	1	0	1000	2500	1	0	1000	2500
0.00375	1	0	1000	2500	1	0	1000	2500
0.00425	1	0	1000	2500	1	0	1000	2500
0.00475	1	0	1000	2500	1	0	1000	2500
0.00525	1	0	1000	2500	1	0	1000	2500
0.00575	1	0	1000	2500	1	0	1000	2500
0.00625	1	0	1000	2500	1	0	1000	2500
0.00675	1	0	1000	2500	1	0	1000	2500
0.00725	1	0	1000	2500	1	0	1000	2500
0.00775	1	0	1000	2500	1	0	1000	2500
0.00825	1	0	1000	2500	1	0	1000	2500
0.00875	1	0	1000	2500	1	0	1000	2500
0.00925	1	0	1000	2500	1	0	1000	2500
0.00975	1	4.7643e-15	1000	2500	1	0	1000	2500
0.01025	1	1.33802e-14	1000	2500	1	0	1000	2500
0.01075	1	2.77736e-14	1000	2500	1	0	1000	2500
0.01125	1	3.27388e-14	1000	2500	1	0	1000	2500
0.01175	1	3.46646e-14	1000	2500	1	0	1000	2500
0.01225	1	3.46646e-14	1000	2500	1	0	1000	2500
0.01275	1	3.60838e-14	1000	2500	1	0	1000	2500
0.01325	1	4.94641e-14	1000	2500	1	0	1000	2500
0.01375	1	5.58485e-14	1000	2500	1	0	1000	2500
0.01425	1	6.29447e-14	1000	2500	1	0	1000	2500
0.01475	1	9.02117e-14	1000	2500	1	0	1000	2500
0.01525	1	1.32479e-13	1000	2500	1	0	1000	2500
0.01575	1	2.07284e-13	1000	2500	1	0	1000	2500
0.01625	1	3.42908e-13	1000	2500	1	0	1000	2500
0.01675	1	5.7442e-13	1000	2500	1	0	1000	2500
0.01725	1	1.02457e-12	1000	2500	1	0	1000	2500
0.01775	1	1.81631e-12	1000	2500	1	0	1000	2500
