x	rho	u	p	e	rhoEx	uEx	pEx	eEx
0.0025	0.999742	0.00964962	999.639	2499.74	1	0	1000	2500
0.0075	0.999457	0.0203065	999.24	2499.46	1	0	1000	2500
0.0125	0.999006	0.0372141	998.608	2499.01	1	0	1000	2500
0.0175	0.998256	0.0652923	997.56	2498.26	1	0	1000	2500
0.0225	0.997088	0.109093	995.925	2497.09	1	0	1000	2500
0.0275	0.995364	0.173756	993.516	2495.36	1	0	1000	2500
0.0325	0.992959	0.264157	990.157	2492.95	1	0	1000	2500
0.0375	0.989774	0.384121	985.715	2489.75	1	0	1000	2500
0.0425	0.985761	0.535748	980.124	2485.7	1	0	1000	2500
0.0475	0.980924	0.719103	973.399	2480.82	1	0	1000	2500
0.0525	0.975324	0.93235	965.628	2475.15	0.997221	0.104089	996.112	2497.22
0.0575	0.969054	1.17224	956.95	2468.77	0.987996	0.451312	983.235	2487.95
0.0625	0.96223	1.43475	947.53	2461.81	0.97884	0.798534	970.501	2478.7
0.0675	0.954968	1.71577	937.534	2454.36	0.969751	1.14576	957.909	2469.47
0.0725	0.947373	2.01151	927.113	2446.54	0.96073	1.49298	945.458	2460.26
0.0775	0.939531	2.31885	916.388	2438.42	0.951777	1.8402	933.145	2451.06
0.0825	0.931508	2.63547	905.451	2430.07	0.94289	2.18742	920.97	2441.88
0.0875	0.923339	2.96006	894.356	2421.53	0.93407	2.53464	908.931	2432.72
0.0925	0.915055	3.29172	883.143	2412.81	0.925315	2.88187	897.028	2423.57
0.0975	0.906742	3.62694	871.929	2404.02	0.916627	3.22909	885.258	2414.44
0.1025	0.898439	3.96414	860.771	2395.18	0.908004	3.57631	873.621	2405.33
0.1075	0.890161	4.3028	849.689	2386.33	0.899446	3.92353	862.115	2396.24
0.1125	0.881919	4.64255	838.695	2377.47	0.890953	4.27076	850.74	2387.16
0.1175	0.873718	4.98312	827.797	2368.6	0.882524	4.61798	839.493	2378.1
0.1225	0.865564	5.32429	817.002	2359.74	0.874159	4.9652	828.374	2369.06
