x	rho	u	p	e	rho_Ex	u_Ex	p_Ex	e_Ex
0.005	1	9.49792e-12	1	2.51	0	1	2.5
0.015	1	5.81475e-11	1	2.51	0	1	2.5
0.025	1	3.19519e-10	1	2.51	0	1	2.5
0.035	1	1.60389e-09	1	2.51	0	1	2.5
0.045	1	7.43139e-09	1	2.51	0	1	2.5
0.055	1	3.19305e-08	1	2.51	0	1	2.5
0.065	1	1.27765e-07	1	2.51	0	1	2.5
0.075	1	4.77883e-07	0.999999	2.51	0	1	2.5
0.085	0.999999	1.67654e-06	0.999998	2.51	0	1	2.5
0.095	0.999995	5.53408e-06	0.999993	2.51	0	1	2.5
0.105	0.999985	1.72382e-05	0.99998	2.499991	0	1	2.5
0.115	0.999957	5.08176e-05	0.99994	2.499961	0	1	2.5
0.125	0.99988	0.000142195	0.999832	2.499881	0	1	2.5
0.135	0.99968	0.0003788	0.999552	2.499681	0	1	2.5
0.145	0.999185	0.00096414	0.99886	2.499191	0	1	2.5
0.155	0.998009	0.00235847	0.997213	2.498011	0	1	2.5
0.165	0.995308	0.00556565	0.993433	2.495291	0	1	2.5
0.175	0.989256	0.0127688	0.984987	2.489211	0	1	2.5
0.185	0.978966	0.0250883	0.970682	2.478841	0	1	2.5
0.195	0.964645	0.0424005	0.950878	2.464321	0	1	2.5
0.205	0.947027	0.0639807	0.926679	2.446280.997737	0.00267996	0.996833	2.49774
0.215	0.927013	0.0888942	0.899402	2.425540.969932	0.0360133	0.958159	2.46966
0.225	0.90541	0.116279	0.870219	2.402830.942749	0.0693466	0.920778	2.44173
0.235	0.882821	0.145488	0.839994	2.378720.91618	0.10268	0.884653	2.41397
0.245	0.859651	0.17608	0.809307	2.353590.890213	0.136013	0.849751	2.38637
0.255	0.836256	0.20765	0.778654	2.32780.864839	0.169347	0.816036	2.35892
0.265	0.813022	0.239716	0.748545	2.301740.840046	0.20268	0.783473	2.33164
0.275	0.790138	0.272027	0.719222	2.275620.815825	0.236013	0.752031	2.30451
0.285	0.767659	0.304504	0.690746	2.249520.792166	0.269347	0.721677	2.27754
0.295	0.745618	0.337097	0.663146	2.223480.769059	0.30268	0.692379	2.25073
0.305	0.724033	0.369769	0.636433	2.197530.746495	0.336013	0.664106	2.22408
0.315	0.70292	0.402491	0.610609	2.171690.724463	0.369347	0.636829	2.19759
0.325	0.682286	0.435239	0.585669	2.145980.702955	0.40268	0.610518	2.17126
0.335	0.662138	0.467989	0.561606	2.120430.68196	0.436013	0.585144	2.14508
