x	rho	u	p	e
0.0025	1.33326	111.798	149994	281253
0.0075	1.33327	111.798	149994	281253
0.0125	1.33327	111.797	149994	281253
0.0175	1.33327	111.797	149994	281253
0.0225	1.33327	111.797	149994	281254
0.0275	1.33327	111.797	149994	281254
0.0325	1.33327	111.797	149994	281254
0.0375	1.33327	111.797	149995	281254
0.0425	1.33327	111.797	149995	281254
0.0475	1.33327	111.797	149995	281254
0.0525	1.33327	111.797	149995	281254
0.0575	1.33327	111.796	149995	281254
0.0625	1.33327	111.796	149995	281254
0.0675	1.33327	111.796	149995	281254
0.0725	1.33327	111.796	149995	281255
0.0775	1.33327	111.796	149995	281255
0.0825	1.33327	111.796	149995	281255
0.0875	1.33326	111.796	149995	281255
0.0925	1.33326	111.796	149995	281255
0.0975	1.33326	111.796	149995	281256
0.1025	1.33326	111.796	149995	281256
0.1075	1.33326	111.796	149995	281256
0.1125	1.33326	111.796	149995	281256
0.1175	1.33326	111.796	149995	281257
0.1225	1.33325	111.796	149995	281258
0.1275	1.33325	111.796	149995	281259
0.1325	1.33323	111.796	149995	281263
0.1375	1.33318	111.795	149995	281273
0.1425	1.33306	111.795	149995	281299
0.1475	1.33282	111.795	149995	281348
0.1525	1.33252	111.795	149995	281414
0.1575	1.33219	111.795	149995	281482
0.1625	1.3319	111.795	149995	281543
0.1675	1.33167	111.795	149995	281593
0.1725	1.33149	111.795	149995	281630
0.1775	1.33137	111.795	149995	281657
0.1825	1.33129	111.795	149995	281673
0.1875	1.33125	111.795	149995	281682
0.1925	1.33123	111.795	149995	281685
0.1975	1.33123	111.795	149995	281685
0.2025	1.33125	111.795	149995	281682
0.2075	1.33133	111.795	149995	281665
0.2125	1.33151	111.795	149995	281627
0.2175	1.33175	111.795	149995	281576
0.2225	1.33198	111.795	149995	281526
0.2275	1.33219	111.795	149995	281483
0.2325	1.33236	111.795	149995	281446
0.2375	1.33251	111.795	149995	281415
0.2425	1.33264	111.795	149995	281388
0.2475	1.33274	111.795	149995	281366
0.2525	1.33283	111.795	149995	281348
0.2575	1.3329	111.795	149995	281333
0.2625	1.33296	111.795	149995	281320
0.2675	1.33301	111.795	149996	281309
0.2725	1.33305	111.795	149996	281300
0.2775	1.33309	111.795	149996	281293
0.2825	1.33312	111.795	149996	281286
0.2875	1.33315	111.795	149996	281281
0.2925	1.33317	111.795	149996	281276
0.2975	1.33319	111.795	149996	281272
0.3025	1.3332	111.795	149996	281269
0.3075	1.33322	111.795	149996	281266
0.3125	1.33323	111.795	149996	281264
0.3175	1.33324	111.795	149996	281262
0.3225	1.33325	111.795	149995	281260
0.3275	1.33325	111.795	149995	281258
0.3325	1.33326	111.795	149995	281257
0.3375	1.33326	111.795	149995	281256
0.3425	1.33327	111.796	149995	281255
0.3475	1.33327	111.796	149995	281254
0.3525	1.33327	111.796	149995	281253
0.3575	1.33328	111.797	149995	281252
0.3625	1.33328	111.797	149994	281251
0.3675	1.33328	111.798	149994	281250
0.3725	1.33328	111.798	149994	281250
0.3775	1.33328	111.8	149993	281249
0.3825	1.33326	111.803	149991	281248
0.3875	1.33324	111.811	149987	281245
0.3925	1.33319	111.827	149979	281241
0.3975	1.33307	111.863	149959	281230
0.4025	1.33277	111.951	149913	281205
0.4075	1.33207	112.161	149802	281145
0.4125	1.33041	112.656	149541	281004
0.4175	1.32635	113.872	148901	280658
0.4225	1.31766	116.478	147535	279920
0.4275	1.30349	120.747	145321	278716
0.4325	1.28484	126.418	142424	277125
0.4375	1.26398	132.841	139203	275327
0.4425	1.24403	139.072	136139	273585
0.4475	1.22682	144.515	133511	272067
0.4525	1.21275	149.012	131373	270816
0.4575	1.20189	152.51	129730	269845
0.4625	1.19402	155.064	128542	269137
0.4675	1.18866	156.809	127735	268654
0.4725	1.18525	157.923	127222	268346
0.4775	1.18322	158.585	126918	268164
0.4825	1.18209	158.95	126751	268066
0.4875	1.18149	159.137	126665	268020
0.4925	1.18117	159.224	126625	268009
0.4975	1.18095	159.256	126611	268027
0.5025	1.18073	159.259	126609	268073
0.5075	1.18049	159.251	126613	268137
0.5125	1.18025	159.246	126615	268195
0.5175	1.18009	159.244	126615	268233
0.5225	1.18001	159.244	126615	268250
0.5275	1.17999	159.244	126615	268255
0.5325	1.17998	159.244	126615	268256
0.5375	0.158829	159.244	126615	1.18982e+06
0.5425	0.158829	159.243	126615	1.18982e+06
0.5475	0.158829	159.243	126615	1.18982e+06
0.5525	0.158829	159.243	126615	1.18982e+06
0.5575	0.158829	159.243	126615	1.18982e+06
0.5625	0.158829	159.243	126615	1.18982e+06
0.5675	0.158829	159.243	126615	1.18982e+06
0.5725	0.158829	159.243	126615	1.18982e+06
0.5775	0.158828	159.243	126615	1.18982e+06
0.5825	0.158828	159.243	126615	1.18982e+06
0.5875	0.158828	159.244	126615	1.18982e+06
0.5925	0.158828	159.245	126615	1.18983e+06
0.5975	0.158829	159.246	126616	1.18983e+06
0.6025	0.158829	159.248	126616	1.18983e+06
0.6075	0.158829	159.25	126616	1.18983e+06
0.6125	0.158829	159.252	126617	1.18983e+06
0.6175	0.15883	159.257	126618	1.18984e+06
0.6225	0.15883	159.265	126619	1.18984e+06
0.6275	0.158832	159.274	126621	1.18985e+06
0.6325	0.158833	159.285	126623	1.18986e+06
0.6375	0.158835	159.298	126625	1.18987e+06
0.6425	0.158836	159.31	126627	1.18988e+06
0.6475	0.158838	159.325	126630	1.18989e+06
0.6525	0.15884	159.344	126634	1.18991e+06
0.6575	0.158843	159.366	126637	1.18992e+06
0.6625	0.158845	159.381	126640	1.18994e+06
0.6675	0.158846	159.388	126642	1.18994e+06
0.6725	0.158846	159.389	126642	1.18994e+06
0.6775	0.158844	159.377	126640	1.18994e+06
0.6825	0.158838	159.337	126632	1.18991e+06
0.6875	0.158827	159.255	126617	1.18986e+06
0.6925	0.158801	159.072	126584	1.18973e+06
0.6975	0.158749	158.703	126516	1.18948e+06
0.7025	0.158673	158.149	126414	1.1891e+06
0.7075	0.158579	157.465	126289	1.18863e+06
0.7125	0.158477	156.722	126154	1.18812e+06
0.7175	0.158365	155.913	126006	1.18756e+06
0.7225	0.158199	154.711	125786	1.18674e+06
0.7275	0.157888	152.448	125374	1.18519e+06
0.7325	0.157366	148.644	124684	1.18257e+06
0.7375	0.156688	143.685	123789	1.17916e+06
0.7425	0.155934	138.167	122799	1.17538e+06
0.7475	0.154894	130.544	121442	1.1702e+06
0.7525	0.152217	110.845	117990	1.15693e+06
0.7575	0.147485	75.0989	111928	1.1327e+06
0.7625	0.143287	42.4462	106609	1.11049e+06
0.7675	0.14103	24.7731	103816	1.0987e+06
0.7725	0.139845	15.4477	102366	1.09253e+06
0.7775	0.139176	10.1554	101551	1.08904e+06
0.7825	0.138766	6.89818	101051	1.08688e+06
0.7875	0.1385	4.77859	100727	1.08548e+06
0.7925	0.13832	3.35073	100510	1.08454e+06
0.7975	0.138197	2.36773	100360	1.08389e+06
0.8025	0.138111	1.68149	100255	1.08344e+06
0.8075	0.13805	1.19803	100182	1.08312e+06
0.8125	0.138007	0.85537	100130	1.0829e+06
0.8175	0.137977	0.611532	100093	1.08274e+06
0.8225	0.137955	0.437559	100066	1.08262e+06
0.8275	0.137939	0.313222	100048	1.08254e+06
0.8325	0.137928	0.224267	100034	1.08248e+06
0.8375	0.13792	0.160589	100024	1.08244e+06
0.8425	0.137914	0.114993	100017	1.08241e+06
0.8475	0.13791	0.0823425	100012	1.08239e+06
0.8525	0.137907	0.0589607	100009	1.08237e+06
0.8575	0.137905	0.0422155	100006	1.08236e+06
0.8625	0.137904	0.0302212	100005	1.08235e+06
0.8675	0.137903	0.0216283	100003	1.08235e+06
0.8725	0.137902	0.015471	100002	1.08234e+06
0.8775	0.137901	0.0110588	100002	1.08234e+06
0.8825	0.137901	0.00789767	100001	1.08234e+06
0.8875	0.137901	0.00563392	100001	1.08234e+06
0.8925	0.137901	0.004014	100001	1.08234e+06
0.8975	0.1379	0.00285593	100000	1.08233e+06
0.9025	0.1379	0.00202899	100000	1.08233e+06
0.9075	0.1379	0.00143925	100000	1.08233e+06
0.9125	0.1379	0.00101923	100000	1.08233e+06
0.9175	0.1379	0.000720539	100000	1.08233e+06
0.9225	0.1379	0.000508445	100000	1.08233e+06
0.9275	0.1379	0.000358088	100000	1.08233e+06
0.9325	0.1379	0.000251682	100000	1.08233e+06
0.9375	0.1379	0.000176517	100000	1.08233e+06
0.9425	0.1379	0.000123523	100000	1.08233e+06
0.9475	0.1379	8.62362e-05	100000	1.08233e+06
0.9525	0.1379	6.00576e-05	100000	1.08233e+06
