x	rho	u	p	e	rhoEx	uEx	pEx	eEx
0.005	1	9.32123e-12	1	2.5	1	0	1	2.5
0.015	1	6.66581e-11	1	2.5	1	0	1	2.5
0.025	1	4.13874e-10	1	2.5	1	0	1	2.5
0.035	1	2.36063e-09	1	2.5	1	0	1	2.5
0.045	1	1.23847e-08	1	2.5	1	0	1	2.5
0.055	1	5.98422e-08	1	2.5	1	0	1	2.5
0.065	1	2.66574e-07	1	2.5	1	0	1	2.5
0.075	0.999999	1.09547e-06	0.999999	2.5	1	0	1	2.5
0.085	0.999996	4.15426e-06	0.999995	2.5	1	0	1	2.5
0.095	0.999988	1.45374e-05	0.999983	2.49999	1	0	1	2.5
0.105	0.99996	4.69249e-05	0.999944	2.49996	1	0	1	2.5
0.115	0.999882	0.000139609	0.999835	2.49988	1	0	1	2.5
0.125	0.999677	0.000382423	0.999548	2.49968	1	0	1	2.5
0.135	0.999186	0.000963246	0.998861	2.49919	1	0	1	2.5
0.145	0.998118	0.00222836	0.997366	2.49812	1	0	1	2.5
0.155	0.996007	0.00473179	0.994415	2.496	1	0	1	2.5
0.165	0.992223	0.00922812	0.989131	2.49221	1	0	1	2.5
0.175	0.986069	0.0165677	0.980558	2.48603	1	0	1	2.5
0.185	0.976955	0.0275036	0.9679	2.47683	1	0	1	2.5
0.195	0.964572	0.0424902	0.950778	2.46425	1	0	1	2.5
0.205	0.948981	0.061578	0.929346	2.44828	0.997737	0.00267996	0.996833	2.49774
0.215	0.930555	0.0844606	0.9042	2.4292	0.969932	0.0360133	0.958159	2.46966
0.225	0.909818	0.110653	0.876136	2.40745	0.942749	0.0693466	0.920778	2.44173
0.235	0.887206	0.139765	0.845826	2.3834	0.91618	0.10268	0.884653	2.41397
0.245	0.863363	0.171173	0.814193	2.35762	0.890213	0.136013	0.849751	2.38637
0.255	0.839686	0.203043	0.78307	2.33144	0.864839	0.169347	0.816036	2.35892
0.265	0.816422	0.235061	0.752874	2.30541	0.840046	0.20268	0.783473	2.33164
0.275	0.793606	0.26715	0.723597	2.27946	0.815825	0.236013	0.752031	2.30451
0.285	0.771273	0.299306	0.695256	2.2536	0.792166	0.269347	0.721677	2.27754
0.295	0.74942	0.331508	0.667834	2.22783	0.769059	0.30268	0.692379	2.25073
0.305	0.728031	0.363748	0.64131	2.20221	0.746495	0.336013	0.664106	2.22408
0.315	0.707105	0.396018	0.615667	2.17672	0.724463	0.369347	0.636829	2.19759
0.325	0.686651	0.428315	0.590886	2.15133	0.702955	0.40268	0.610518	2.17126
0.335	0.666665	0.460637	0.566946	2.12605	0.68196	0.436013	0.585144	2.14508
0.345	0.647128	0.49298	0.543831	2.10094	0.66147	0.469347	0.560679	2.11906
0.355	0.628031	0.525338	0.521521	2.07601	0.641476	0.50268	0.537097	2.09321
0.365	0.609411	0.557703	0.499999	2.05115	0.621968	0.536013	0.51437	2.06751
0.375	0.591236	0.590062	0.479245	2.02645	0.602938	0.569347	0.492472	2.04197
0.385	0.57349	0.622399	0.459246	2.00198	0.584376	0.60268	0.471378	2.01659
0.395	0.556195	0.654693	0.43999	1.97768	0.566274	0.636013	0.451063	1.99136
0.405	0.539368	0.686913	0.421469	1.95353	0.548624	0.669347	0.431504	1.9663
0.415	0.52301	0.719015	0.403685	1.92962	0.531417	0.70268	0.412676	1.9414
0.425	0.507139	0.750926	0.38665	1.90604	0.514644	0.736013	0.394556	1.91665
0.435	0.491808	0.782518	0.370399	1.88285	0.498297	0.769347	0.377123	1.89206
0.445	0.477113	0.813556	0.35501	1.8602	0.482368	0.80268	0.360355	1.86763
0.455	0.463235	0.843592	0.340644	1.8384	0.466849	0.836013	0.344229	1.84336
0.465	0.450508	0.871764	0.327625	1.81809	0.451733	0.869347	0.328726	1.81925
0.475	0.439557	0.896487	0.316553	1.80041	0.43701	0.90268	0.313826	1.7953
0.485	0.431371	0.91527	0.308356	1.78707	0.426319	0.927453	0.30313	1.7776
0.495	0.42692	0.925645	0.303904	1.77963	0.426319	0.927453	0.30313	1.7776
0.505	0.425762	0.928311	0.302768	1.7778	0.426319	0.927453	0.30313	1.7776
0.515	0.425962	0.927801	0.302988	1.77825	0.426319	0.927453	0.30313	1.7776
0.525	0.425886	0.927916	0.302939	1.77829	0.426319	0.927453	0.30313	1.7776
0.535	0.425866	0.927887	0.302958	1.77848	0.426319	0.927453	0.30313	1.7776
0.545	0.425897	0.927758	0.303015	1.77869	0.426319	0.927453	0.30313	1.7776
0.555	0.425906	0.927683	0.303049	1.77885	0.426319	0.927453	0.30313	1.7776
0.565	0.425843	0.927781	0.303002	1.77883	0.426319	0.927453	0.30313	1.7776
0.575	0.425793	0.927816	0.302983	1.77893	0.426319	0.927453	0.30313	1.7776
0.585	0.425767	0.927714	0.303023	1.77928	0.426319	0.927453	0.30313	1.7776
0.595	0.425717	0.927553	0.303096	1.77991	0.426319	0.927453	0.30313	1.7776
0.605	0.425593	0.927533	0.303102	1.78047	0.426319	0.927453	0.30313	1.7776
0.615	0.425427	0.927672	0.303056	1.78089	0.426319	0.927453	0.30313	1.7776
0.625	0.425317	0.927714	0.303041	1.78126	0.426319	0.927453	0.30313	1.7776
0.635	0.425231	0.927603	0.303095	1.78195	0.426319	0.927453	0.30313	1.7776
0.645	0.425028	0.927485	0.303141	1.78306	0.426319	0.927453	0.30313	1.7776
0.655	0.424456	0.92753	0.303118	1.78533	0.426319	0.927453	0.30313	1.7776
0.665	0.423266	0.927593	0.303086	1.79016	0.426319	0.927453	0.30313	1.7776
0.675	0.421068	0.92761	0.303076	1.79945	0.426319	0.927453	0.30313	1.7776
0.685	0.417439	0.927587	0.303088	1.81517	0.426319	0.927453	0.30313	1.7776
0.695	0.413472	0.927566	0.303105	1.83268	0.426319	0.927453	0.30313	1.7776
0.705	0.411307	0.927482	0.303143	1.84256	0.426319	0.927453	0.30313	1.7776
0.715	0.41066	0.927448	0.303155	1.84554	0.426319	0.927453	0.30313	1.7776
0.725	0.410599	0.927555	0.30311	1.84553	0.426319	0.927453	0.30313	1.7776
0.735	0.263744	0.927556	0.30311	2.87314	0.265574	0.927453	0.30313	2.85354
0.745	0.263744	0.927556	0.30311	2.87314	0.265574	0.927453	0.30313	2.85354
0.755	0.263794	0.927609	0.3031	2.87252	0.265574	0.927453	0.30313	2.85354
0.765	0.264019	0.927645	0.303094	2.87	0.265574	0.927453	0.30313	2.85354
0.775	0.264489	0.927576	0.30312	2.86515	0.265574	0.927453	0.30313	2.85354
0.785	0.264949	0.927465	0.303159	2.86054	0.265574	0.927453	0.30313	2.85354
0.795	0.265207	0.927431	0.303178	2.85794	0.265574	0.927453	0.30313	2.85354
0.805	0.265341	0.927499	0.303161	2.85634	0.265574	0.927453	0.30313	2.85354
0.815	0.265387	0.927608	0.303132	2.85556	0.265574	0.927453	0.30313	2.85354
0.825	0.265411	0.927689	0.303112	2.85512	0.265574	0.927453	0.30313	2.85354
0.835	0.265433	0.927722	0.303109	2.85485	0.265574	0.927453	0.30313	2.85354
0.845	0.265475	0.927575	0.303154	2.85483	0.265574	0.927453	0.30313	2.85354
0.855	0.26552	0.927408	0.3032	2.85478	0.265574	0.927453	0.30313	2.85354
0.865	0.26551	0.927428	0.303172	2.85462	0.265574	0.927453	0.30313	2.85354
0.875	0.265488	0.92748	0.303122	2.85438	0.265574	0.927453	0.30313	2.85354
0.885	0.265464	0.927538	0.303067	2.85413	0.265574	0.927453	0.30313	2.85354
0.895	0.265456	0.927606	0.303009	2.85366	0.265574	0.927453	0.30313	2.85354
0.905	0.265516	0.92733	0.303089	2.85377	0.265574	0.927453	0.30313	2.85354
0.915	0.26556	0.927154	0.303167	2.85403	0.265574	0.927453	0.30313	2.85354
0.925	0.26545	0.927392	0.30306	2.85421	0.265574	0.927453	0.30313	2.85354
0.935	0.265087	0.92312	0.30203	2.84841	0.265574	0.927453	0.30313	2.85354
0.945	0.242414	0.825258	0.266851	2.75201	0.125	0	0.1	2
0.955	0.153708	0.269647	0.138095	2.24606	0.125	0	0.1	2
0.965	0.126361	0.012197	0.10157	2.00952	0.125	0	0.1	2
0.975	0.12503	0.000250886	0.100033	2.00019	0.125	0	0.1	2
0.985	0.125001	4.61514e-06	0.100001	2	0.125	0	0.1	2
0.995	0.125	1.71345e-06	0.1	2	0.125	0	0.1	2
