x	rho	u	p	e	rhoEx	uEx	pEx	eEx
0.00025	1	0	1000	2500	1	0	1000	2500
0.00075	1	0	1000	2500	1	0	1000	2500
0.00125	1	0	1000	2500	1	0	1000	2500
0.00175	1	0	1000	2500	1	0	1000	2500
0.00225	1	0	1000	2500	1	0	1000	2500
0.00275	1	0	1000	2500	1	0	1000	2500
0.00325	1	0	1000	2500	1	0	1000	2500
0.00375	1	0	1000	2500	1	0	1000	2500
0.00425	1	0	1000	2500	1	0	1000	2500
0.00475	1	0	1000	2500	1	0	1000	2500
0.00525	1	0	1000	2500	1	0	1000	2500
0.00575	1	0	1000	2500	1	0	1000	2500
0.00625	1	0	1000	2500	1	0	1000	2500
0.00675	1	0	1000	2500	1	0	1000	2500
0.00725	1	0	1000	2500	1	0	1000	2500
0.00775	1	4.6177e-15	1000	2500	1	0	1000	2500
0.00825	1	1.17159e-14	1000	2500	1	0	1000	2500
0.00875	1	1.34101e-14	1000	2500	1	0	1000	2500
0.00925	1	1.66768e-14	1000	2500	1	0	1000	2500
0.00975	1	2.18593e-14	1000	2500	1	0	1000	2500
0.01025	1	1.97221e-14	1000	2500	1	0	1000	2500
0.01075	1	2.3775e-14	1000	2500	1	0	1000	2500
0.01125	1	3.27889e-14	1000	2500	1	0	1000	2500
0.01175	1	3.25674e-14	1000	2500	1	0	1000	2500
0.01225	1	3.4483e-14	1000	2500	1	0	1000	2500
0.01275	1	3.8536e-14	1000	2500	1	0	1000	2500
0.01325	1	4.48479e-14	1000	2500	1	0	1000	2500
0.01375	1	6.23109e-14	1000	2500	1	0	1000	2500
0.01425	1	8.90093e-14	1000	2500	1	0	1000	2500
0.01475	1	1.27545e-13	1000	2500	1	0	1000	2500
0.01525	1	2.05504e-13	1000	2500	1	0	1000	2500
0.01575	1	3.73036e-13	1000	2500	1	0	1000	2500
0.01625	1	6.53796e-13	1000	2500	1	0	1000	2500
0.01675	1	1.15222e-12	1000	2500	1	0	1000	2500
0.01725	1	2.05411e-12	1000	2500	1	0	1000	2500
0.01775	1	3.66712e-12	1000	2500	1	0	1000	2500
