x	rho	u	p	e	rhoEx	uEx	pEx	eEx
0.00125	1	-2	0.4	1	1	-2	0.4	1
0.00375	1	-2	0.4	1	1	-2	0.4	1
0.00625	1	-2	0.4	1	1	-2	0.4	1
0.00875	1	-2	0.4	1	1	-2	0.4	1
0.01125	1	-2	0.4	1	1	-2	0.4	1
0.01375	1	-2	0.4	1	1	-2	0.4	1
0.01625	1	-2	0.4	1	1	-2	0.4	1
0.01875	1	-2	0.4	1	1	-2	0.4	1
0.02125	1	-2	0.4	1	1	-2	0.4	1
0.02375	1	-2	0.4	1	1	-2	0.4	1
0.02625	1	-2	0.4	1	1	-2	0.4	1
0.02875	1	-2	0.4	1	1	-2	0.4	1
0.03125	1	-2	0.4	1	1	-2	0.4	1
0.03375	1	-2	0.4	1	1	-2	0.4	1
0.03625	1	-2	0.4	1	1	-2	0.4	1
0.03875	1	-2	0.4	1	1	-2	0.4	1
0.04125	1	-2	0.4	1	1	-2	0.4	1
0.04375	1	-2	0.4	1	1	-2	0.4	1
0.04625	1	-2	0.4	1	1	-2	0.4	1
0.04875	1	-2	0.4	1	1	-2	0.4	1
0.05125	1	-2	0.4	1	1	-2	0.4	1
0.05375	1	-2	0.4	1	1	-2	0.4	1
0.05625	0.999998	-2	0.399999	0.999999	1	-2	0.4	1
0.05875	0.999993	-1.99999	0.399996	0.999997	1	-2	0.4	1
0.06125	0.999973	-1.99998	0.399985	0.999989	1	-2	0.4	1
0.06375	0.999915	-1.99994	0.399952	0.999966	1	-2	0.4	1
0.06625	0.999757	-1.99982	0.399864	0.999903	1	-2	0.4	1
0.06875	0.999377	-1.99953	0.399651	0.999751	1	-2	0.4	1
0.07125	0.998558	-1.99892	0.399193	0.999423	1	-2	0.4	1
0.07375	0.996975	-1.99773	0.398308	0.99879	1	-2	0.4	1
0.07625	0.994229	-1.99567	0.396773	0.99769	1	-2	0.4	1
0.07875	0.989917	-1.99243	0.394368	0.995961	1	-2	0.4	1
0.08125	0.983746	-1.98777	0.390933	0.99348	1	-2	0.4	1
0.08375	0.975607	-1.98158	0.386416	0.990195	1	-2	0.4	1
0.08625	0.965593	-1.97392	0.38088	0.98613	1	-2	0.4	1
0.08875	0.95395	-1.96492	0.374472	0.981372	0.9926	-1.99445	0.395862	0.997033
0.09125	0.941003	-1.95482	0.367382	0.976038	0.974287	-1.98056	0.385675	0.989634
0.09375	0.927075	-1.94382	0.359798	0.970249	0.956245	-1.96667	0.375714	0.982263
0.09625	0.912444	-1.93212	0.351878	0.964108	0.938471	-1.95278	0.365973	0.974919
