x	rho	u	p	e	rhoEx	uEx	pEx	eEx
0.005	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.015	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.025	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.035	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.045	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.055	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.065	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.075	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.085	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.095	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.105	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.115	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.125	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.135	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.145	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.155	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.165	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.175	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.185	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.195	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.205	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.215	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.225	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.235	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.245	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.255	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.265	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.275	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.285	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.295	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.305	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.315	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.325	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.335	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.345	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.355	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.365	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.375	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.385	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.395	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.405	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.415	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.425	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.435	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.445	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.455	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.465	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.475	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.485	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.495	5.99924	19.5975	460.894	192.063	5.99924	19.5975	460.894	192.063
0.505	5.99924	19.5975	460.894	192.064	5.99924	19.5975	460.894	192.063
0.515	7.88418	16.1415	712.77	226.013	5.99924	19.5975	460.894	192.063
0.525	13.2478	9.52287	1531.37	288.986	5.99924	19.5975	460.894	192.063
0.535	14.2382	8.70488	1691.14	296.937	14.2834	8.68855	1691.86	296.124
0.545	14.2442	8.69229	1691.33	296.846	14.2834	8.68855	1691.86	296.124
0.555	14.2614	8.68785	1691.07	296.442	14.2834	8.68855	1691.86	296.124
0.565	14.2843	8.68468	1690.55	295.875	14.2834	8.68855	1691.86	296.124
0.575	14.2989	8.68338	1690.46	295.556	14.2834	8.68855	1691.86	296.124
0.585	14.3037	8.68198	1690.61	295.484	14.2834	8.68855	1691.86	296.124
0.595	14.3044	8.67973	1691.14	295.563	14.2834	8.68855	1691.86	296.124
0.605	14.2971	8.67931	1691.16	295.718	14.2834	8.68855	1691.86	296.124
0.615	14.2783	8.68164	1690.69	296.026	14.2834	8.68855	1691.86	296.124
0.625	14.2633	8.68521	1690.57	296.315	14.2834	8.68855	1691.86	296.124
0.635	14.2607	8.68754	1690.67	296.386	14.2834	8.68855	1691.86	296.124
0.645	14.2694	8.68488	1691.83	296.409	14.2834	8.68855	1691.86	296.124
0.655	14.2824	8.68509	1692.64	296.28	14.2834	8.68855	1691.86	296.124
0.665	14.3001	8.68857	1692.85	295.951	14.2834	8.68855	1691.86	296.124
0.675	14.3084	8.69376	1692.75	295.761	14.2834	8.68855	1691.86	296.124
0.685	14.3109	8.69692	1692.61	295.685	14.2834	8.68855	1691.86	296.124
0.695	14.3137	8.69388	1693.09	295.712	14.2834	8.68855	1691.86	296.124
0.705	14.3143	8.69007	1693.7	295.806	14.2834	8.68855	1691.86	296.124
0.715	14.3098	8.68986	1693.46	295.856	14.2834	8.68855	1691.86	296.124
0.725	14.2992	8.69742	1692.19	295.853	14.2834	8.68855	1691.86	296.124
0.735	14.2925	8.7015	1691.34	295.844	14.2834	8.68855	1691.86	296.124
0.745	14.2929	8.69753	1692.01	295.952	14.2834	8.68855	1691.86	296.124
0.755	14.2962	8.68915	1693.39	296.126	14.2834	8.68855	1691.86	296.124
0.765	14.2911	8.68437	1693.73	296.292	14.2834	8.68855	1691.86	296.124
0.775	14.2779	8.68906	1692.61	296.368	14.2834	8.68855	1691.86	296.124
0.785	14.2642	8.69678	1690.97	296.367	14.2834	8.68855	1691.86	296.124
0.795	14.2583	8.70121	1690.03	296.324	14.2834	8.68855	1691.86	296.124
0.805	30.2421	8.70127	1690.04	139.709	31.0524	8.68855	1691.86	136.21
0.815	30.2386	8.70014	1689.76	139.702	31.0524	8.68855	1691.86	136.21
0.825	30.3012	8.68087	1694.83	139.832	31.0524	8.68855	1691.86	136.21
0.835	30.3426	8.68217	1692.63	139.46	31.0524	8.68855	1691.86	136.21
0.845	30.4296	8.69581	1687.66	138.653	31.0524	8.68855	1691.86	136.21
0.855	30.6782	8.68705	1690.34	137.748	31.0524	8.68855	1691.86	136.21
0.865	30.9039	8.67254	1693.63	137.008	31.0524	8.68855	1691.86	136.21
0.875	30.9498	8.68624	1690.54	136.555	31.0524	8.68855	1691.86	136.21
0.885	30.9675	8.69903	1688.03	136.274	31.0524	8.68855	1691.86	136.21
0.895	31.0721	8.68241	1693.91	136.289	31.0524	8.68855	1691.86	136.21
0.905	31.0869	8.68307	1694.28	136.253	31.0524	8.68855	1691.86	136.21
0.915	31.0111	8.69847	1688.4	136.113	31.0524	8.68855	1691.86	136.21
0.925	30.8859	8.64957	1678.8	135.887	31.0524	8.68855	1691.86	136.21
0.935	29.4594	8.20594	1571.24	133.34	5.9942	-6.19633	46.095	19.2248
0.945	18.5371	4.66033	798.295	107.662	5.9942	-6.19633	46.095	19.2248
0.955	6.63022	-5.15655	67.2439	25.3551	5.9942	-6.19633	46.095	19.2248
0.965	5.9942	-6.19633	46.095	19.2248	5.9942	-6.19633	46.095	19.2248
0.975	5.9942	-6.19633	46.095	19.2248	5.9942	-6.19633	46.095	19.2248
0.985	5.9942	-6.19633	46.095	19.2248	5.9942	-6.19633	46.095	19.2248
0.995	5.9942	-6.19633	46.095	19.2248	5.9942	-6.19633	46.095	19.2248
