x	rho	u	p	e	rhoEx	uEx	pEx	eEx
0.005	0.995858	0.155308	994.208	2495.86	1	0	1000	2500
0.015	0.99201	0.299811	988.834	2491.99	1	0	1000	2500
0.025	0.986745	0.49843	981.496	2486.7	1	0	1000	2500
0.035	0.979436	0.775527	971.335	2479.32	1	0	1000	2500
0.045	0.970092	1.1321	958.392	2469.85	1	0	1000	2500
0.055	0.958878	1.56371	942.922	2458.4	0.9926	0.2777	989.656	2492.58
0.065	0.946097	2.0606	925.379	2445.25	0.974287	0.972145	964.188	2474.09
0.075	0.932096	2.61112	906.271	2430.73	0.956245	1.66659	939.284	2455.66
0.085	0.91719	3.20463	886.051	2415.13	0.938471	2.36103	914.933	2437.3
0.095	0.901587	3.83421	865.028	2398.62	0.920963	3.05548	891.126	2419.01
0.105	0.885459	4.49456	843.449	2381.39	0.903717	3.74992	867.852	2400.78
0.115	0.869329	5.16518	822.002	2363.9	0.88673	4.44437	845.1	2382.63
0.125	0.853346	5.83888	800.926	2346.43	0.87	5.13881	822.862	2364.55
0.135	0.837562	6.51436	780.266	2328.98	0.853523	5.83326	801.127	2346.53
0.145	0.821995	7.1907	760.037	2311.56	0.837297	6.5277	779.886	2328.58
0.155	0.806648	7.86738	740.247	2294.21	0.821318	7.22214	759.13	2310.71
0.165	0.79153	8.54414	720.9	2276.92	0.805585	7.91659	738.849	2292.9
0.175	0.776641	9.22065	701.992	2259.71	0.790093	8.61103	719.034	2275.16
0.185	0.761988	9.89684	683.521	2242.56	0.774841	9.30548	699.677	2257.49
0.195	0.74757	10.5725	665.482	2225.48	0.759825	9.99992	680.768	2239.88
0.205	0.733382	11.2476	647.868	2208.5	0.745043	10.6944	662.298	2222.35
0.215	0.719424	11.9219	630.676	2191.6	0.730492	11.3888	644.26	2204.89
0.225	0.705697	12.5954	613.898	2174.79	0.716169	12.0833	626.645	2187.49
0.235	0.692205	13.2676	597.532	2158.07	0.702071	12.7777	609.444	2170.16
0.245	0.678951	13.9385	581.575	2141.45	0.688197	13.4721	592.649	2152.91
0.255	0.665937	14.6073	566.029	2124.94	0.674542	14.1666	576.253	2135.72
0.265	0.653177	15.2733	550.905	2108.56	0.661106	14.861	560.247	2118.6
0.275	0.640698	15.9347	536.229	2092.36	0.647884	15.5555	544.623	2101.55
0.285	0.62855	16.5884	522.055	2076.43	0.634875	16.2499	529.375	2084.56
0.295	0.616829	17.2289	508.482	2060.87	0.622075	16.9444	514.494	2067.65
0.305	0.60569	17.8467	495.676	2045.92	0.609483	17.6388	499.973	2050.81
0.315	0.595374	18.4272	483.898	2031.91	0.597096	18.3333	485.804	2034.03
0.325	0.586208	18.9499	473.502	2019.34	0.58491	19.0277	471.981	2017.32
0.335	0.578571	19.3903	464.89	2008.79	0.575062	19.5975	460.894	2003.67
0.345	0.572786	19.7269	458.4	2000.74	0.575062	19.5975	460.894	2003.67
0.355	0.568973	19.9501	454.138	1995.43	0.575062	19.5975	460.894	2003.67
0.365	0.56693	20.0699	451.863	1992.59	0.575062	19.5975	460.894	2003.67
0.375	0.566167	20.1146	451.017	1991.54	0.575062	19.5975	460.894	2003.67
0.385	0.566064	20.1203	450.908	1991.42	0.575062	19.5975	460.894	2003.67
0.395	0.566442	20.0978	451.332	1991.96	0.575062	19.5975	460.894	2003.67
0.405	0.567551	20.0323	452.572	1993.53	0.575062	19.5975	460.894	2003.67
0.415	0.568622	19.9692	453.771	1995.05	0.575062	19.5975	460.894	2003.67
