x	rho	u	p	e
0.0025	1.33327	111.797	149995	281254
0.0075	1.33327	111.797	149995	281254
0.0125	1.33327	111.797	149995	281254
0.0175	1.33327	111.797	149995	281254
0.0225	1.33327	111.797	149995	281254
0.0275	1.33327	111.797	149995	281254
0.0325	1.33327	111.796	149995	281254
0.0375	1.33327	111.796	149995	281254
0.0425	1.33327	111.796	149995	281254
0.0475	1.33327	111.796	149995	281254
0.0525	1.33327	111.796	149995	281254
0.0575	1.33327	111.796	149995	281254
0.0625	1.33327	111.796	149995	281254
0.0675	1.33327	111.796	149995	281254
0.0725	1.33327	111.796	149995	281254
0.0775	1.33327	111.796	149995	281254
0.0825	1.33327	111.796	149995	281254
0.0875	1.33327	111.796	149995	281254
0.0925	1.33327	111.796	149995	281254
0.0975	1.33327	111.796	149995	281254
0.1025	1.33327	111.796	149995	281254
0.1075	1.33327	111.796	149995	281254
0.1125	1.33327	111.796	149995	281254
0.1175	1.33327	111.796	149995	281254
0.1225	1.33327	111.795	149995	281255
0.1275	1.33327	111.795	149995	281255
0.1325	1.33327	111.795	149995	281255
0.1375	1.33326	111.795	149995	281256
0.1425	1.33325	111.796	149995	281259
0.1475	1.33322	111.796	149995	281266
0.1525	1.33315	111.795	149995	281280
0.1575	1.33301	111.795	149995	281309
0.1625	1.33277	111.795	149995	281360
0.1675	1.33236	111.795	149995	281446
0.1725	1.33174	111.795	149995	281577
0.1775	1.33098	111.795	149995	281738
0.1825	1.33056	111.795	149995	281828
0.1875	1.33044	111.795	149995	281853
0.1925	1.33045	111.795	149995	281850
0.1975	1.33058	111.795	149995	281823
0.2025	1.33089	111.795	149995	281757
0.2075	1.3314	111.795	149995	281649
0.2125	1.33199	111.795	149995	281526
0.2175	1.33237	111.795	149995	281444
0.2225	1.33261	111.795	149995	281393
0.2275	1.33277	111.795	149995	281361
0.2325	1.33287	111.795	149995	281339
0.2375	1.33295	111.795	149996	281323
0.2425	1.33301	111.795	149996	281310
0.2475	1.33306	111.795	149996	281300
0.2525	1.33309	111.795	149996	281292
0.2575	1.33312	111.795	149995	281286
0.2625	1.33315	111.795	149995	281281
0.2675	1.33316	111.795	149995	281277
0.2725	1.33318	111.795	149995	281273
0.2775	1.3332	111.795	149996	281271
0.2825	1.33321	111.795	149996	281268
0.2875	1.33322	111.795	149995	281265
0.2925	1.33323	111.795	149995	281263
0.2975	1.33324	111.795	149995	281261
0.3025	1.33325	111.795	149995	281259
0.3075	1.33326	111.795	149996	281258
0.3125	1.33326	111.795	149996	281257
0.3175	1.33327	111.795	149996	281256
0.3225	1.33327	111.795	149995	281255
0.3275	1.33327	111.795	149995	281254
0.3325	1.33327	111.795	149995	281254
0.3375	1.33328	111.795	149996	281253
0.3425	1.33328	111.795	149995	281253
0.3475	1.33328	111.795	149995	281252
0.3525	1.33329	111.795	149995	281251
0.3575	1.33329	111.795	149995	281251
0.3625	1.33329	111.795	149996	281250
0.3675	1.3333	111.794	149996	281250
0.3725	1.3333	111.794	149996	281250
0.3775	1.3333	111.794	149996	281250
0.3825	1.3333	111.795	149996	281250
0.3875	1.33329	111.796	149995	281249
0.3925	1.33329	111.796	149995	281249
0.3975	1.33329	111.797	149995	281249
0.4025	1.33328	111.8	149993	281248
0.4075	1.33323	111.815	149985	281243
0.4125	1.33307	111.864	149959	281229
0.4175	1.33259	112.007	149883	281188
0.4225	1.33135	112.376	149688	281083
0.4275	1.32848	113.231	149237	280841
0.4325	1.32253	115.009	148303	280339
0.4375	1.3115	118.321	146575	279404
0.4425	1.2932	123.859	143724	277847
0.4475	1.26622	132.133	139552	275530
0.4525	1.23914	140.631	135386	273145
0.4575	1.21786	147.378	132147	271268
0.4625	1.20263	152.279	129839	269907
0.4675	1.1927	155.497	128343	269017
0.4725	1.18686	157.407	127460	268481
0.4775	1.1836	158.438	126984	268216
0.4825	1.18216	158.947	126753	268053
0.4875	1.18147	159.166	126654	268001
0.4925	1.1811	159.238	126618	268008
0.4975	1.18112	159.253	126611	267989
0.5025	1.18119	159.249	126614	267980
0.5075	1.18119	159.238	126622	267996
0.5125	1.18105	159.236	126619	268022
0.5175	1.18089	159.239	126615	268050
0.5225	1.18083	159.245	126613	268059
0.5275	1.18084	159.246	126615	268060
0.5325	0.15883	159.245	126616	1.18982e+06
0.5375	0.15883	159.249	126616	1.18982e+06
0.5425	0.15883	159.254	126616	1.18982e+06
0.5475	0.158828	159.257	126616	1.18984e+06
0.5525	0.158826	159.258	126617	1.18986e+06
0.5575	0.158826	159.256	126618	1.18987e+06
0.5625	0.158826	159.254	126618	1.18987e+06
0.5675	0.158825	159.249	126618	1.18987e+06
0.5725	0.158824	159.243	126617	1.18988e+06
0.5775	0.158821	159.236	126615	1.18987e+06
0.5825	0.158819	159.228	126612	1.18987e+06
0.5875	0.158817	159.222	126610	1.18986e+06
0.5925	0.158816	159.216	126608	1.18985e+06
0.5975	0.158815	159.209	126607	1.18985e+06
0.6025	0.158813	159.202	126607	1.18986e+06
0.6075	0.158813	159.197	126608	1.18988e+06
0.6125	0.158812	159.204	126610	1.1899e+06
0.6175	0.158813	159.222	126613	1.18992e+06
0.6225	0.158815	159.242	126616	1.18993e+06
0.6275	0.158817	159.26	126618	1.18994e+06
0.6325	0.158816	159.28	126620	1.18996e+06
0.6375	0.158816	159.303	126622	1.18998e+06
0.6425	0.158818	159.322	126626	1.19e+06
0.6475	0.158822	159.331	126630	1.19001e+06
0.6525	0.158824	159.336	126634	1.19003e+06
