x	rho	u	p	e	rhoEx	uEx	pEx	eEx
0.0025	1	0	0.01	0.025	1	0	0.01	0.025
0.0075	1	0	0.01	0.025	1	0	0.01	0.025
0.0125	1	0	0.01	0.025	1	0	0.01	0.025
0.0175	1	0	0.01	0.025	1	0	0.01	0.025
0.0225	1	0	0.01	0.025	1	0	0.01	0.025
0.0275	1	0	0.01	0.025	1	0	0.01	0.025
0.0325	1	0	0.01	0.025	1	0	0.01	0.025
0.0375	1	0	0.01	0.025	1	0	0.01	0.025
0.0425	1	0	0.01	0.025	1	0	0.01	0.025
0.0475	1	0	0.01	0.025	1	0	0.01	0.025
0.0525	1	0	0.01	0.025	1	0	0.01	0.025
0.0575	1	0	0.01	0.025	1	0	0.01	0.025
0.0625	1	0	0.01	0.025	1	0	0.01	0.025
0.0675	1	0	0.01	0.025	1	0	0.01	0.025
0.0725	1	0	0.01	0.025	1	0	0.01	0.025
0.0775	1	0	0.01	0.025	1	0	0.01	0.025
0.0825	1	0	0.01	0.025	1	0	0.01	0.025
0.0875	1	0	0.01	0.025	1	0	0.01	0.025
0.0925	1	0	0.01	0.025	1	0	0.01	0.025
0.0975	1	0	0.01	0.025	1	0	0.01	0.025
0.1025	1	0	0.01	0.025	1	0	0.01	0.025
0.1075	1	0	0.01	0.025	1	0	0.01	0.025
0.1125	1	0	0.01	0.025	1	0	0.01	0.025
0.1175	1	0	0.01	0.025	1	0	0.01	0.025
0.1225	1	0	0.01	0.025	1	0	0.01	0.025
0.1275	1	0	0.01	0.025	1	0	0.01	0.025
0.1325	1	0	0.01	0.025	1	0	0.01	0.025
0.1375	1	0	0.01	0.025	1	0	0.01	0.025
0.1425	1	0	0.01	0.025	1	0	0.01	0.025
0.1475	1	0	0.01	0.025	1	0	0.01	0.025
0.1525	1	0	0.01	0.025	1	0	0.01	0.025
0.1575	1	0	0.01	0.025	1	0	0.01	0.025
0.1625	1	0	0.01	0.025	1	0	0.01	0.025
0.1675	1	0	0.01	0.025	1	0	0.01	0.025
0.1725	1	0	0.01	0.025	1	0	0.01	0.025
0.1775	1	0	0.01	0.025	1	0	0.01	0.025
0.1825	1	0	0.01	0.025	1	0	0.01	0.025
0.1875	1	0	0.01	0.025	1	0	0.01	0.025
0.1925	1	0	0.01	0.025	1	0	0.01	0.025
0.1975	1	-6.3537e-20	0.01	0.025	1	0	0.01	0.025
0.2025	1	-9.02546e-16	0.01	0.025	1	0	0.01	0.025
0.2075	1	-1.11851e-11	0.01	0.025	1	0	0.01	0.025
0.2125	1	-1.44242e-07	0.01	0.025	1	0	0.01	0.025
0.2175	1.00324	-0.00147113	0.0102805	0.0256183	1	0	0.01	0.025
0.2225	1.1505	-0.358988	0.473115	1.02806	1	0	0.01	0.025
0.2275	2.6215	-3.418	12.3096	11.739	1	0	0.01	0.025
0.2325	5.11163	-5.66109	36.498	17.8504	1	0	0.01	0.025
0.2375	5.82387	-6.10579	44.3495	19.0378	1	0	0.01	0.025
0.2425	5.89933	-6.18161	45.7812	19.401	5.99242	-6.19633	46.095	19.2306
0.2475	5.89086	-6.1924	46.0637	19.5488	5.99242	-6.19633	46.095	19.2306
0.2525	5.85505	-6.19911	46.1645	19.7114	5.99242	-6.19633	46.095	19.2306
0.2575	5.77171	-6.19957	46.1689	19.9979	5.99242	-6.19633	46.095	19.2306
0.2625	5.67394	-6.19759	46.1135	20.3181	5.99242	-6.19633	46.095	19.2306
0.2675	5.61757	-6.19747	46.0938	20.5132	5.99242	-6.19633	46.095	19.2306
0.2725	5.59746	-6.19757	46.0875	20.5841	5.99242	-6.19633	46.095	19.2306
0.2775	5.5974	-6.19753	46.0867	20.584	5.99242	-6.19633	46.095	19.2306
0.2825	0.566918	-6.19753	46.0867	203.234	5.99242	-6.19633	46.095	19.2306
0.2875	0.566917	-6.19762	46.0863	203.232	0.575113	-6.19633	46.095	200.374
0.2925	0.566992	-6.19764	46.0862	203.205	0.575113	-6.19633	46.095	200.374
0.2975	0.56742	-6.19768	46.0861	203.051	0.575113	-6.19633	46.095	200.374
0.3025	0.56844	-6.19774	46.0858	202.685	0.575113	-6.19633	46.095	200.374
0.3075	0.570118	-6.19781	46.0854	202.087	0.575113	-6.19633	46.095	200.374
0.3125	0.571653	-6.19784	46.0852	201.544	0.575113	-6.19633	46.095	200.374
0.3175	0.572711	-6.19789	46.0849	201.17	0.575113	-6.19633	46.095	200.374
0.3225	0.573412	-6.19796	46.0844	200.922	0.575113	-6.19633	46.095	200.374
0.3275	0.573867	-6.19803	46.084	200.761	0.575113	-6.19633	46.095	200.374
0.3325	0.574156	-6.19817	46.083	200.656	0.575113	-6.19633	46.095	200.374
0.3375	0.574339	-6.19836	46.0819	200.587	0.575113	-6.19633	46.095	200.374
0.3425	0.574455	-6.19857	46.0807	200.541	0.575113	-6.19633	46.095	200.374
0.3475	0.574532	-6.19873	46.0798	200.51	0.575113	-6.19633	46.095	200.374
0.3525	0.574583	-6.19889	46.0789	200.488	0.575113	-6.19633	46.095	200.374
0.3575	0.574617	-6.19908	46.0778	200.472	0.575113	-6.19633	46.095	200.374
0.3625	0.57464	-6.19934	46.0763	200.457	0.575113	-6.19633	46.095	200.374
0.3675	0.574653	-6.19968	46.0742	200.444	0.575113	-6.19633	46.095	200.374
0.3725	0.574659	-6.2001	46.0716	200.43	0.575113	-6.19633	46.095	200.374
0.3775	0.574659	-6.20056	46.0687	200.418	0.575113	-6.19633	46.095	200.374
0.3825	0.57466	-6.20099	46.0661	200.406	0.575113	-6.19633	46.095	200.374
0.3875	0.574659	-6.20139	46.0636	200.396	0.575113	-6.19633	46.095	200.374
0.3925	0.574651	-6.2018	46.0611	200.387	0.575113	-6.19633	46.095	200.374
0.3975	0.574634	-6.20225	46.0585	200.382	0.575113	-6.19633	46.095	200.374
0.4025	0.574614	-6.20274	46.0555	200.376	0.575113	-6.19633	46.095	200.374
0.4075	0.574596	-6.20328	46.0523	200.368	0.575113	-6.19633	46.095	200.374
0.4125	0.57458	-6.20379	46.0492	200.361	0.575113	-6.19633	46.095	200.374
0.4175	0.574567	-6.20423	46.0466	200.353	0.575113	-6.19633	46.095	200.374
0.4225	0.574554	-6.20465	46.044	200.346	0.575113	-6.19633	46.095	200.374
0.4275	0.574539	-6.20508	46.0413	200.34	0.575113	-6.19633	46.095	200.374
0.4325	0.57452	-6.20554	46.0385	200.334	0.575113	-6.19633	46.095	200.374
0.4375	0.574498	-6.20608	46.0352	200.328	0.575113	-6.19633	46.095	200.374
0.4425	0.574469	-6.2067	46.0314	200.321	0.575113	-6.19633	46.095	200.374
0.4475	0.574434	-6.20739	46.0272	200.316	0.575113	-6.19633	46.095	200.374
0.4525	0.574398	-6.2081	46.023	200.31	0.575113	-6.19633	46.095	200.374
0.4575	0.574366	-6.20874	46.0192	200.304	0.575113	-6.19633	46.095	200.374
0.4625	0.574337	-6.20933	46.0156	200.299	0.575113	-6.19633	46.095	200.374
0.4675	0.574311	-6.20989	46.0122	200.293	0.575113	-6.19633	46.095	200.374
0.4725	0.574286	-6.21044	46.0088	200.287	0.575113	-6.19633	46.095	200.374
0.4775	0.574259	-6.21101	46.0053	200.281	0.575113	-6.19633	46.095	200.374
0.4825	0.57423	-6.21161	46.0016	200.275	0.575113	-6.19633	46.095	200.374
0.4875	0.574198	-6.21226	45.9977	200.269	0.575113	-6.19633	46.095	200.374
0.4925	0.574162	-6.21295	45.9935	200.264	0.575113	-6.19633	46.095	200.374
0.4975	0.574125	-6.21365	45.9893	200.258	0.575113	-6.19633	46.095	200.374
0.5025	0.574088	-6.21434	45.9851	200.253	0.575113	-6.19633	46.095	200.374
0.5075	0.57405	-6.21506	45.9807	200.247	0.575113	-6.19633	46.095	200.374
0.5125	0.574008	-6.21588	45.9758	200.24	0.575113	-6.19633	46.095	200.374
0.5175	0.573957	-6.21689	45.9697	200.231	0.575113	-6.19633	46.095	200.374
0.5225	0.573887	-6.21821	45.9616	200.22	0.575113	-6.19633	46.095	200.374
0.5275	0.573795	-6.21996	45.951	200.206	0.575113	-6.19633	46.095	200.374
0.5325	0.573678	-6.22214	45.9377	200.19	0.575113	-6.19633	46.095	200.374
0.5375	0.57354	-6.22469	45.9222	200.17	0.575113	-6.19633	46.095	200.374
0.5425	0.573389	-6.22747	45.9053	200.149	0.575113	-6.19633	46.095	200.374
0.5475	0.573233	-6.23037	45.8878	200.127	0.575113	-6.19633	46.095	200.374
0.5525	0.573076	-6.2333	45.87	200.104	0.575113	-6.19633	46.095	200.374
0.5575	0.572914	-6.23633	45.8517	200.081	0.575113	-6.19633	46.095	200.374
0.5625	0.57274	-6.23959	45.8319	200.056	0.575113	-6.19633	46.095	200.374
0.5675	0.572543	-6.24325	45.8097	200.027	0.575113	-6.19633	46.095	200.374
0.5725	0.572315	-6.24746	45.7842	199.995	0.575113	-6.19633	46.095	200.374
0.5775	0.572051	-6.25234	45.7546	199.959	0.575113	-6.19633	46.095	200.374
0.5825	0.571744	-6.25802	45.7202	199.916	0.575113	-6.19633	46.095	200.374
0.5875	0.571387	-6.26464	45.6802	199.865	0.575113	-6.19633	46.095	200.374
0.5925	0.570965	-6.27248	45.6328	199.806	0.575113	-6.19633	46.095	200.374
0.5975	0.570453	-6.28201	45.5754	199.733	0.575113	-6.19633	46.095	200.374
0.6025	0.569803	-6.29409	45.5026	199.642	0.575113	-6.19633	46.095	200.374
0.6075	0.568929	-6.31032	45.4049	199.519	0.575113	-6.19633	46.095	200.374
0.6125	0.567927	-6.32896	45.2929	199.378	0.575113	-6.19633	46.095	200.374
0.6175	0.567377	-6.33919	45.2315	199.301	0.575113	-6.19633	46.095	200.374
0.6225	0.56725	-6.34156	45.2173	199.283	0.575113	-6.19633	46.095	200.374
0.6275	0.567336	-6.33998	45.2268	199.295	0.575113	-6.19633	46.095	200.374
0.6325	0.567765	-6.332	45.2746	199.354	0.575113	-6.19633	46.095	200.374
0.6375	0.568794	-6.31289	45.3894	199.498	0.575113	-6.19633	46.095	200.374
0.6425	0.570619	-6.27903	45.5933	199.754	0.575113	-6.19633	46.095	200.374
0.6475	0.573341	-6.22866	45.8981	200.135	0.575113	-6.19633	46.095	200.374
0.6525	0.576951	-6.16217	46.3032	200.638	0.575113	-6.19633	46.095	200.374
0.6575	0.58135	-6.08158	46.7982	201.248	0.579808	-6.11013	46.6227	201.027
0.6625	0.586395	-5.98979	47.3676	201.944	0.586343	-5.99109	47.36	201.93
0.6675	0.591934	-5.88974	47.995	202.704	0.592936	-5.87204	48.1073	202.835
0.6725	0.597835	-5.78395	48.6662	203.51	0.599589	-5.75299	48.8647	203.742
0.6775	0.603998	-5.67436	49.3699	204.347	0.606301	-5.63394	49.6322	204.652
0.6825	0.610351	-5.5623	50.0985	205.204	0.613074	-5.51489	50.4101	205.563
0.6875	0.616848	-5.44868	50.8467	206.075	0.619906	-5.39585	51.1984	206.476
0.6925	0.623459	-5.33406	51.6111	206.955	0.6268	-5.2768	51.9973	207.392
0.6975	0.630165	-5.21878	52.3899	207.842	0.633755	-5.15775	52.8068	208.309
0.7025	0.636953	-5.10306	53.1817	208.735	0.640771	-5.0387	53.6271	209.229
0.7075	0.643818	-4.98704	53.9858	209.631	0.647849	-4.91966	54.4582	210.15
0.7125	0.650755	-4.87079	54.8019	210.532	0.65499	-4.80061	55.3004	211.074
0.7175	0.657762	-4.75438	55.6298	211.436	0.662194	-4.68156	56.1538	211.999
0.7225	0.664838	-4.63784	56.4693	212.342	0.66946	-4.56251	57.0184	212.927
0.7275	0.671981	-4.52119	57.3205	213.252	0.676791	-4.44347	57.8944	213.856
0.7325	0.679191	-4.40444	58.1833	214.164	0.684185	-4.32442	58.7818	214.788
0.7375	0.686468	-4.28762	59.0579	215.079	0.691644	-4.20537	59.681	215.721
0.7425	0.693811	-4.17072	59.9442	215.996	0.699168	-4.08632	60.5919	216.657
0.7475	0.701222	-4.05376	60.8424	216.916	0.706758	-3.96728	61.5147	217.595
0.7525	0.708699	-3.93674	61.7526	217.838	0.714413	-3.84823	62.4495	218.534
