x	rho	u	p	e
0.0025	1.33327	111.796	149995	281254
0.0075	1.33327	111.796	149995	281254
0.0125	1.33327	111.796	149995	281254
0.0175	1.33327	111.796	149995	281254
0.0225	1.33327	111.796	149995	281254
0.0275	1.33327	111.796	149995	281254
0.0325	1.33327	111.796	149995	281254
0.0375	1.33327	111.796	149995	281254
0.0425	1.33327	111.796	149995	281254
0.0475	1.33327	111.796	149995	281254
0.0525	1.33327	111.796	149995	281254
0.0575	1.33327	111.796	149995	281254
0.0625	1.33327	111.796	149995	281254
0.0675	1.33327	111.796	149995	281254
0.0725	1.33327	111.796	149995	281254
0.0775	1.33327	111.796	149995	281254
0.0825	1.33327	111.795	149995	281254
0.0875	1.33327	111.795	149995	281255
0.0925	1.33327	111.795	149995	281255
0.0975	1.33327	111.795	149995	281255
0.1025	1.33327	111.795	149995	281255
0.1075	1.33327	111.795	149995	281255
0.1125	1.33327	111.795	149995	281255
0.1175	1.33326	111.796	149995	281256
0.1225	1.33326	111.796	149995	281256
0.1275	1.33326	111.796	149995	281256
0.1325	1.33326	111.796	149995	281256
0.1375	1.33326	111.797	149994	281256
0.1425	1.33324	111.8	149993	281256
0.1475	1.33322	111.805	149990	281255
0.1525	1.33317	111.815	149985	281255
0.1575	1.33306	111.832	149976	281262
0.1625	1.33286	111.854	149964	281282
0.1675	1.33258	111.879	149951	281317
0.1725	1.33223	111.908	149936	281363
0.1775	1.3318	111.953	149912	281410
0.1825	1.33114	112.067	149852	281435
0.1875	1.32989	112.368	149693	281400
0.1925	1.32745	113.039	149339	281250
0.1975	1.32317	114.277	148688	280931
0.2025	1.31659	116.219	147672	280405
0.2075	1.30766	118.894	146281	279663
0.2125	1.29666	122.223	144567	278730
0.2175	1.28422	126.029	142628	277655
0.2225	1.27125	130.041	140608	276516
0.2275	1.25865	133.984	138648	275391
0.2325	1.2468	137.727	136808	274318
0.2375	1.23584	141.224	135108	273313
0.2425	1.22587	144.43	133565	272389
0.2475	1.217	147.308	132193	271555
0.2525	1.20928	149.833	130999	270821
0.2575	1.20272	151.991	129985	270191
0.2625	1.1973	153.788	129147	269663
0.2675	1.19293	155.242	128471	269233
0.2725	1.18952	156.386	127942	268894
0.2775	1.18692	157.259	127538	268633
0.2825	1.18501	157.908	127240	268437
0.2875	1.18364	158.374	127025	268294
0.2925	1.1827	158.696	126877	268194
0.2975	1.18209	158.909	126779	268125
0.3025	1.18173	159.037	126719	268080
0.3075	1.18155	159.104	126688	268054
0.3125	1.1815	159.13	126676	268041
0.3175	1.1815	159.135	126673	268036
0.3225	1.18157	159.117	126681	268037
0.3275	1.18184	159.03	126721	268058
0.3325	1.18271	158.752	126848	268130
0.3375	1.18516	157.96	127211	268342
0.3425	1.19236	155.618	128291	268986
0.3475	1.20928	150.107	130858	270529
0.3525	1.23382	142.234	134605	272740
0.3575	1.25694	134.96	138152	274779
0.3625	1.27417	129.617	140809	276276
0.3675	1.28596	125.995	142635	277293
0.3725	1.29351	123.689	143808	277940
0.3775	1.29809	122.296	144520	278333
0.3825	1.30073	121.492	144932	278559
0.3875	1.30219	121.047	145161	278685
0.3925	1.30297	120.811	145282	278752
0.3975	1.30336	120.691	145344	278787
0.4025	1.30355	120.63	145375	278806
0.4075	1.30364	120.597	145392	278818
0.4125	1.3037	120.573	145404	278829
0.4175	1.30375	120.549	145416	278842
0.4225	1.30381	120.518	145432	278860
0.4275	1.30392	120.468	145457	278884
0.4325	1.3042	120.364	145511	278926
0.4375	1.30489	120.134	145629	279008
0.4425	1.30681	119.528	145942	279195
0.4475	1.31131	118.136	146662	279609
0.4525	1.31717	116.337	147598	280143
0.4575	1.3217	114.94	148328	280563
0.4625	1.32435	114.112	148762	280822
0.4675	1.32569	113.683	148988	280963
0.4725	1.32627	113.488	149090	281032
0.4775	1.32649	113.411	149130	281061
0.4825	1.32655	113.39	149141	281068
0.4875	0.175186	113.388	149142	1.27065e+06
0.4925	0.175186	113.388	149142	1.27065e+06
0.4975	0.175186	113.387	149142	1.27065e+06
0.5025	0.175186	113.387	149141	1.27065e+06
0.5075	0.175186	113.386	149141	1.27064e+06
0.5125	0.175186	113.384	149140	1.27064e+06
0.5175	0.175186	113.381	149140	1.27063e+06
0.5225	0.175186	113.377	149139	1.27062e+06
0.5275	0.175186	113.37	149138	1.27062e+06
0.5325	0.175184	113.358	149135	1.27061e+06
0.5375	0.175181	113.333	149131	1.27059e+06
0.5425	0.175173	113.28	149120	1.27055e+06
0.5475	0.175164	113.219	149107	1.27051e+06
0.5525	0.175159	113.181	149100	1.27049e+06
0.5575	0.175153	113.14	149091	1.27046e+06
0.5625	0.175144	113.079	149079	1.27042e+06
0.5675	0.17513	112.982	149059	1.27035e+06
0.5725	0.175106	112.822	149026	1.27024e+06
0.5775	0.175064	112.534	148966	1.27004e+06
0.5825	0.174979	111.96	148846	1.26963e+06
0.5875	0.174825	110.912	148628	1.26888e+06
0.5925	0.174637	109.629	148361	1.26797e+06
0.5975	0.174502	108.713	148171	1.26733e+06
0.6025	0.174444	108.326	148091	1.26706e+06
0.6075	0.174424	108.207	148067	1.267e+06
0.6125	0.174414	108.153	148056	1.26698e+06
0.6175	0.174405	108.108	148047	1.26697e+06
