x	rho	u	p	e
0.0025	1.33326	111.798	149994	281253
0.0075	1.33327	111.798	149994	281253
0.0125	1.33327	111.797	149994	281253
0.0175	1.33327	111.797	149994	281254
0.0225	1.33327	111.797	149994	281254
0.0275	1.33327	111.797	149994	281254
0.0325	1.33327	111.797	149994	281254
0.0375	1.33327	111.797	149995	281254
0.0425	1.33327	111.797	149995	281254
0.0475	1.33327	111.797	149995	281254
0.0525	1.33327	111.797	149995	281254
0.0575	1.33327	111.796	149995	281254
0.0625	1.33327	111.796	149995	281254
0.0675	1.33327	111.796	149995	281254
0.0725	1.33327	111.796	149995	281255
0.0775	1.33327	111.796	149995	281255
0.0825	1.33327	111.796	149995	281255
0.0875	1.33326	111.796	149995	281255
0.0925	1.33326	111.796	149995	281255
0.0975	1.33326	111.796	149995	281256
0.1025	1.33326	111.796	149995	281256
0.1075	1.33326	111.796	149995	281256
0.1125	1.33326	111.796	149995	281256
0.1175	1.33326	111.796	149995	281257
0.1225	1.33325	111.796	149995	281258
0.1275	1.33325	111.796	149995	281259
0.1325	1.33323	111.796	149995	281263
0.1375	1.33318	111.795	149995	281273
0.1425	1.33306	111.795	149995	281299
0.1475	1.33283	111.795	149995	281348
0.1525	1.33252	111.795	149995	281413
0.1575	1.33219	111.795	149995	281482
0.1625	1.3319	111.795	149995	281543
0.1675	1.33167	111.795	149995	281593
0.1725	1.33149	111.795	149995	281630
0.1775	1.33137	111.795	149995	281657
0.1825	1.33129	111.795	149995	281673
0.1875	1.33125	111.795	149995	281682
0.1925	1.33123	111.795	149995	281685
0.1975	1.33123	111.795	149995	281685
0.2025	1.33125	111.795	149995	281682
0.2075	1.33133	111.795	149995	281666
0.2125	1.33151	111.795	149995	281627
0.2175	1.33175	111.795	149995	281576
0.2225	1.33198	111.795	149995	281526
0.2275	1.33219	111.795	149995	281483
0.2325	1.33237	111.795	149995	281446
0.2375	1.33251	111.795	149995	281415
0.2425	1.33264	111.795	149995	281388
0.2475	1.33274	111.795	149995	281366
0.2525	1.33283	111.795	149995	281348
0.2575	1.3329	111.795	149995	281333
0.2625	1.33296	111.795	149995	281320
0.2675	1.33301	111.795	149996	281309
0.2725	1.33305	111.795	149996	281300
0.2775	1.33309	111.795	149996	281293
0.2825	1.33312	111.795	149996	281286
0.2875	1.33315	111.795	149996	281281
0.2925	1.33317	111.795	149996	281276
0.2975	1.33319	111.795	149996	281272
0.3025	1.3332	111.795	149996	281269
0.3075	1.33322	111.795	149996	281266
0.3125	1.33323	111.795	149996	281264
0.3175	1.33324	111.795	149996	281262
0.3225	1.33325	111.795	149995	281260
0.3275	1.33325	111.795	149995	281258
0.3325	1.33326	111.795	149995	281257
0.3375	1.33326	111.795	149995	281256
0.3425	1.33327	111.796	149995	281255
0.3475	1.33327	111.796	149995	281254
0.3525	1.33327	111.797	149995	281253
0.3575	1.33327	111.797	149994	281252
0.3625	1.33328	111.797	149994	281251
0.3675	1.33328	111.798	149994	281250
0.3725	1.33328	111.798	149994	281250
0.3775	1.33328	111.799	149993	281250
0.3825	1.33328	111.8	149993	281249
0.3875	1.33327	111.802	149992	281248
0.3925	1.33326	111.804	149991	281247
0.3975	1.33324	111.811	149987	281245
0.4025	1.33319	111.827	149979	281240
0.4075	1.33306	111.866	149958	281229
0.4125	1.33274	111.961	149908	281202
0.4175	1.33197	112.191	149786	281136
0.4225	1.33013	112.742	149495	280979
0.4275	1.32571	114.066	148798	280602
0.4325	1.31593	116.997	147264	279772
0.4375	1.30001	121.803	144778	278418
0.4425	1.27935	128.1	141574	276653
0.4475	1.25708	134.983	138143	274729
0.4525	1.23672	141.371	135024	272946
0.4575	1.21981	146.744	132447	271450
0.4625	1.20658	150.99	130441	270271
0.4675	1.19689	154.123	128978	269402
0.4725	1.19028	156.273	127982	268806
0.4775	1.18608	157.644	127350	268427
0.4825	1.18359	158.452	126979	268206
0.4875	1.18222	158.893	126777	268090
0.4925	1.1815	159.113	126676	268041
0.4975	1.18111	159.211	126631	268033
0.5025	1.18086	159.247	126614	268054
0.5075	1.18067	159.252	126612	268092
0.5125	1.18052	159.248	126613	268130
0.5175	1.18041	159.245	126614	268157
0.5225	1.18037	159.244	126615	268168
0.5275	1.18036	159.243	126615	268169
0.5325	0.158829	159.243	126615	1.18982e+06
0.5375	0.158829	159.243	126615	1.18982e+06
0.5425	0.158829	159.242	126615	1.18982e+06
0.5475	0.158829	159.242	126615	1.18982e+06
0.5525	0.158828	159.242	126615	1.18982e+06
0.5575	0.158828	159.242	126615	1.18982e+06
0.5625	0.158828	159.242	126615	1.18982e+06
0.5675	0.158828	159.243	126615	1.18983e+06
0.5725	0.158828	159.243	126615	1.18983e+06
0.5775	0.158828	159.245	126615	1.18983e+06
0.5825	0.158828	159.246	126615	1.18983e+06
0.5875	0.158828	159.248	126616	1.18983e+06
0.5925	0.158828	159.25	126616	1.18984e+06
0.5975	0.158828	159.252	126617	1.18984e+06
0.6025	0.158828	159.255	126617	1.18984e+06
0.6075	0.158829	159.264	126619	1.18985e+06
0.6125	0.158831	159.274	126621	1.18986e+06
0.6175	0.158832	159.286	126623	1.18987e+06
0.6225	0.158834	159.301	126625	1.18988e+06
0.6275	0.158836	159.316	126628	1.18989e+06
0.6325	0.158838	159.333	126631	1.18991e+06
0.6375	0.15884	159.35	126635	1.18992e+06
0.6425	0.158842	159.367	126638	1.18993e+06
0.6475	0.158843	159.38	126640	1.18995e+06
0.6525	0.158845	159.391	126642	1.18996e+06
0.6575	0.158846	159.404	126644	1.18997e+06
0.6625	0.158848	159.416	126647	1.18998e+06
0.6675	0.158848	159.42	126647	1.18998e+06
0.6725	0.158843	159.388	126641	1.18996e+06
0.6775	0.158811	159.157	126599	1.1898e+06
0.6825	0.158747	158.701	126516	1.18949e+06
0.6875	0.158676	158.188	126421	1.18914e+06
0.6925	0.15861	157.707	126334	1.18881e+06
0.6975	0.158557	157.324	126263	1.18855e+06
0.7025	0.158504	156.935	126193	1.18828e+06
0.7075	0.158409	156.255	126068	1.18782e+06
0.7125	0.158129	154.223	125698	1.18643e+06
0.7175	0.157477	149.473	124834	1.18316e+06
0.7225	0.156758	144.223	123886	1.17955e+06
0.7275	0.156036	138.937	122937	1.17593e+06
0.7325	0.155	131.405	121595	1.17087e+06
0.7375	0.152265	111.205	118052	1.15718e+06
0.7425	0.146471	67.0696	110601	1.12702e+06
0.7475	0.142498	36.2836	105629	1.10636e+06
0.7525	0.140595	21.3681	103285	1.09646e+06
0.7575	0.139617	13.6437	102088	1.09134e+06
0.7625	0.139047	9.12472	101392	1.08835e+06
0.7675	0.138686	6.26336	100954	1.08646e+06
0.7725	0.138448	4.36679	100664	1.08521e+06
0.7775	0.138286	3.07446	100467	1.08436e+06
0.7825	0.138173	2.1783	100331	1.08377e+06
0.7875	0.138094	1.54976	100235	1.08335e+06
0.7925	0.138039	1.10561	100168	1.08306e+06
0.7975	0.137999	0.790165	100120	1.08285e+06
0.8025	0.137971	0.565384	100086	1.08271e+06
0.8075	0.137951	0.404845	100061	1.0826e+06
0.8125	0.137936	0.290015	100044	1.08252e+06
0.8175	0.137926	0.207799	100032	1.08247e+06
0.8225	0.137919	0.148897	100023	1.08243e+06
0.8275	0.137913	0.106684	100016	1.0824e+06
0.8325	0.13791	0.0764252	100012	1.08238e+06
0.8375	0.137907	0.0547352	100008	1.08237e+06
0.8425	0.137905	0.0391881	100006	1.08236e+06
0.8475	0.137904	0.0280454	100004	1.08235e+06
0.8525	0.137903	0.0200608	100003	1.08235e+06
0.8575	0.137902	0.0143406	100002	1.08234e+06
0.8625	0.137901	0.010244	100002	1.08234e+06
0.8675	0.137901	0.00731149	100001	1.08234e+06
0.8725	0.137901	0.00521335	100001	1.08234e+06
0.8775	0.1379	0.00371319	100001	1.08234e+06
0.8825	0.1379	0.00264146	100000	1.08233e+06
0.8875	0.1379	0.00187652	100000	1.08233e+06
0.8925	0.1379	0.00133114	100000	1.08233e+06
0.8975	0.1379	0.000942772	100000	1.08233e+06
0.9025	0.1379	0.000666581	100000	1.08233e+06
0.9075	0.1379	0.000470453	100000	1.08233e+06
0.9125	0.1379	0.000331399	100000	1.08233e+06
0.9175	0.1379	0.000232977	100000	1.08233e+06
0.9225	0.1379	0.00016344	100000	1.08233e+06
0.9275	0.1379	0.000114404	100000	1.08233e+06
0.9325	0.1379	7.98942e-05	100000	1.08233e+06
0.9375	0.1379	5.56594e-05	100000	1.08233e+06
0.9425	0.1379	3.86782e-05	100000	1.08233e+06
0.9475	0.1379	2.68072e-05	100000	1.08233e+06
